time,latitude,longitude,depth,magnitude,place
466411109800,14.653,40.318,33.0,4.1,"101 km ENE of ?d?grat, Ethiopia"
464822621430,14.861,44.338,10.0,4.8,"34 km S of Sayy?n, Yemen"
456977203280,13.816,44.666,10.0,4.7,"15 km NNW of A? ??li‘, Yemen"
450432638840,11.373,39.712,10.0,5.0,"27 km NNE of Des?, Ethiopia"
439254519490,7.03,38.599,10.0,5.1,"14 km ESE of Hawassa, Ethiopia"
435386753090,11.557,43.462,10.0,5.3,"25 km ENE of Loyada, Djibouti"
433800584480,11.742,43.198,10.0,5.1,"17 km NNE of Djibouti, Djibouti"
433798785600,11.927,43.159,10.0,4.7,"14 km WSW of Obock, Djibouti"
433796294340,11.912,43.267,10.0,5.5,"6 km SSW of Obock, Djibouti"
433630953460,11.52,43.097,5.3,5.1,"9 km SW of Djibouti, Djibouti"
431199043570,12.669,40.613,10.0,4.8,"105 km NNW of Semera, Ethiopia"
410917913620,14.651,44.413,5.2,4.6,"12 km N of Dham?r, Yemen"
410053995430,14.649,44.463,5.0,5.3,"13 km NNE of Dham?r, Yemen"
409313101770,14.605,44.611,5.0,4.7,"23 km ENE of Dham?r, Yemen"
408835616920,14.599,44.589,5.0,4.2,"20 km ENE of Dham?r, Yemen"
408650230270,14.734,44.086,5.0,4.6,"40 km WNW of Dham?r, Yemen"
408644914690,14.691,44.4,5.0,4.0,"16 km N of Dham?r, Yemen"
408618768050,14.701,44.379,5.0,6.3,"17 km N of Dham?r, Yemen"
408531061970,12.013,45.932,10.0,4.8,"129 km SE of Aden, Yemen"
408176377790,12.08,46.077,10.0,5.6,"137 km SE of Aden, Yemen"
348740029700,12.489,47.931,10.0,5.0,"149 km N of Las Khorey, Somalia"
336749880000,12.173,45.98,10.0,4.8,Near the coast of Yemen
336607533300,12.128,46.006,10.0,4.7,"127 km SE of Aden, Yemen"
335155313000,10.066,43.118,10.0,4.4,"35 km WNW of Baki, Somalia"
332206305900,9.98,43.133,10.0,4.5,"29 km WNW of Baki, Somalia"
330631396000,10.609,43.003,26.0,4.4,"68 km SSE of 'Ali Sabieh, Djibouti"
328534994000,10.007,43.226,10.0,4.3,"21 km NW of Baki, Somalia"
328521770400,10.0,43.102,10.0,5.2,"33 km WNW of Baki, Somalia"
327346842300,9.98,43.035,10.0,4.9,"39 km WNW of Baki, Somalia"
327044130600,10.165,43.078,10.0,4.6,"45 km NW of Baki, Somalia"
326193920300,10.135,43.131,10.0,4.1,"38 km NW of Baki, Somalia"
326187990100,9.941,43.296,10.0,4.5,"11 km WNW of Baki, Somalia"
326172655600,10.013,43.125,10.0,5.3,"31 km WNW of Baki, Somalia"
325890322700,10.162,43.012,10.0,4.4,"50 km NW of Baki, Somalia"
325882465200,10.081,43.148,10.0,4.6,"33 km NW of Baki, Somalia"
311360496700,13.221,40.046,33.0,4.2,"68 km ESE of Mek'ele, Ethiopia"
311103764800,14.88,39.64,10.0,4.3,"28 km E of Adi Keyh, Eritrea"
308965298700,11.782,43.465,10.0,5.2,"28 km SE of Obock, Djibouti"
308960047900,10.817,42.888,10.0,5.1,"42 km SSE of 'Ali Sabieh, Djibouti"
308956489700,11.73,43.693,10.0,5.1,"51 km ESE of Obock, Djibouti"
308955286100,11.659,43.786,7.0,5.6,"62 km ENE of Loyada, Djibouti"
308954754400,11.61,43.858,10.0,5.3,"68 km ENE of Loyada, Djibouti"
308954099000,11.799,43.474,10.0,5.2,"27 km SE of Obock, Djibouti"
308945492100,11.818,43.692,10.0,5.1,"46 km ESE of Obock, Djibouti"
308937470800,11.825,43.578,10.0,5.2,"35 km ESE of Obock, Djibouti"
308927930500,11.843,43.613,10.0,5.1,"37 km ESE of Obock, Djibouti"
306614892800,12.239,40.359,33.0,5.0,Ethiopia
305845045000,12.022,46.032,10.0,4.9,"136 km SE of Aden, Yemen"
305743643300,12.059,46.12,10.0,4.6,"142 km SE of Aden, Yemen"
302748506600,12.546,40.666,35.0,4.5,"91 km NNW of Semera, Ethiopia"
296536752500,3.826,47.315,33.0,4.9,"15 km E of Ceeldheer, Somalia"
283061035700,11.513,43.093,33.0,5.4,"10 km SW of Djibouti, Djibouti"
279362685900,11.352,42.996,33.0,4.6,"7 km S of Goubétto, Djibouti"
279358942200,11.692,42.367,33.0,4.8,"52 km SSW of Dorra, Djibouti"
279349681700,11.555,42.572,62.0,4.9,"30 km W of Arta, Djibouti"
279316443600,11.664,42.608,33.0,4.3,"30 km WNW of Arta, Djibouti"
279314393700,11.42,42.79,33.0,4.3,"13 km SSW of Arta, Djibouti"
279306355200,11.544,42.587,33.0,5.4,"28 km W of Arta, Djibouti"
279269058500,11.66,42.596,33.0,4.6,"31 km WNW of Arta, Djibouti"
279246206600,10.101,42.713,33.0,4.6,"77 km WNW of Baki, Somalia"
274709870900,12.437,47.922,33.0,5.0,"144 km NNW of Las Khorey, Somalia"
274647825100,12.806,47.778,33.0,4.7,"187 km NNW of Las Khorey, Somalia"
274605257000,12.517,47.832,33.0,4.8,"155 km NNW of Las Khorey, Somalia"
274597301300,12.069,47.211,33.0,4.7,"147 km NW of Las Khorey, Somalia"
263802006500,13.001,40.015,33.0,4.8,"56 km ENE of Maych’ew, Ethiopia"
250164177100,12.695,40.474,33.0,4.5,"101 km E of Maych’ew, Ethiopia"
237190982400,10.94,39.629,38.0,5.0,"20 km SW of Kombolcha, Ethiopia"
208211546500,13.201,39.755,33.0,4.7,"44 km SE of Mek'ele, Ethiopia"
187831645900,14.735,42.318,33.0,5.3,"68 km W of Al ?udaydah, Yemen"
187831007600,14.62,42.24,33.0,5.3,"79 km WSW of Al ?udaydah, Yemen"
178061721700,10.617,39.732,33.0,5.2,Ethiopia
166848908800,14.632,40.69,33.0,4.5,"133 km NW of Edd, Eritrea"
141062637200,12.805,46.844,33.0,4.5,"158 km SE of Jawf al Maqb?bah, Yemen"
131040315700,9.843,40.032,33.0,4.5,"16 km SSE of Abomsa, Ethiopia"
103558436900,11.943,43.789,33.0,4.8,"54 km E of Obock, Djibouti"
103342173100,11.783,42.847,33.0,4.6,"3 km W of Tadjourah, Djibouti"
103058258700,11.757,42.786,33.0,4.5,"11 km WSW of Tadjourah, Djibouti"
103052202800,11.69,43.021,33.0,4.7,"17 km NW of Djibouti, Djibouti"
102823152600,12.253,46.423,33.0,4.6,"149 km SE of Zinjib?r, Yemen"
102808318400,12.16,46.192,33.0,4.5,"138 km SE of Zinjib?r, Yemen"
102498081500,11.819,42.794,33.0,4.7,"10 km WNW of Tadjourah, Djibouti"
102497920500,11.645,42.931,33.0,4.9,"15 km NNE of Arta, Djibouti"
102496357000,11.663,43.035,31.0,5.9,"14 km NW of Djibouti, Djibouti"
102493767700,11.613,42.927,33.0,4.8,"12 km NE of Arta, Djibouti"
102178746700,11.748,42.87,33.0,5.2,"4 km SSW of Tadjourah, Djibouti"
102176332300,11.703,42.927,33.0,5.4,"10 km SSE of Tadjourah, Djibouti"
102174126700,11.739,42.746,33.0,5.3,"15 km WSW of Tadjourah, Djibouti"
102173704500,11.673,42.83,33.0,5.0,"13 km SSW of Tadjourah, Djibouti"
102163530300,11.819,42.698,33.0,4.6,"20 km W of Tadjourah, Djibouti"
95257032600,5.266,36.849,34.0,4.9,"47 km SSE of Jinka, Ethiopia"
58895261710,10.867,39.861,10.0,5.32,"16 km N of Kemis?, Ethiopia"
-20812462200,11.762,41.479,15.0,5.16,"21 km NNE of Asaita, Ethiopia"
-23147161630,11.918,41.486,15.0,5.21,"39 km N of Asaita, Ethiopia"
-23267295400,11.857,41.495,10.0,5.71,"32 km N of Asaita, Ethiopia"
-23341523800,12.066,41.389,15.0,5.19,"49 km NE of Dubti, Ethiopia"
-23406088070,11.884,41.338,15.0,6.1,"32 km ENE of Dubti, Ethiopia"
-23971904360,11.936,41.379,13.6,5.37,"39 km NE of Dubti, Ethiopia"
-23979148870,12.07,41.222,15.0,5.47,"38 km NE of Semera, Ethiopia"
-23979309510,11.886,41.341,10.0,5.81,"32 km ENE of Dubti, Ethiopia"
-23985846460,11.875,41.208,10.0,6.2,"20 km NE of Dubti, Ethiopia"
-61188106820,8.603,37.619,15.0,5.19,"38 km WNW of Waliso, Ethiopia"
-82714042670,14.569,40.156,15.0,5.23,"81 km ENE of ?d?grat, Ethiopia"
-144152164840,11.449,41.586,10.0,5.23,"20 km SE of Asaita, Ethiopia"
-173421689890,11.165,39.821,10.0,5.2,"12 km NE of Kombolcha, Ethiopia"
-196938132800,11.446,42.765,15.0,5.91,"13 km SW of Arta, Djibouti"
-269296705540,11.932,44.212,20.0,5.6,"100 km E of Obock, Djibouti"
-269753257620,10.364,39.638,20.0,5.66,"33 km SE of Were ?lu, Ethiopia"
-270722198880,10.305,40.138,20.0,5.44,Ethiopia
-270838629710,9.957,39.723,15.0,5.62,"12 km NNW of Debre S?na, Ethiopia"
-270843303990,10.257,39.867,20.0,5.92,"32 km NNW of Abomsa, Ethiopia"
-270846523740,10.162,39.764,20.0,6.03,"31 km NW of Abomsa, Ethiopia"
-270865834370,10.466,39.717,25.0,6.15,"32 km SSW of Kemis?, Ethiopia"
-278003931310,11.64,43.065,15.0,6.19,"10 km WNW of Djibouti, Djibouti"
-315337404100,11.374,42.609,15.0,6.07,"26 km NNW of 'Ali Sabieh, Djibouti"
-366239168800,11.858,43.891,15.0,5.47,"66 km E of Obock, Djibouti"
-401443273030,11.24,43.224,15.0,5.45,"24 km S of Loyada, Djibouti"
-489321184040,5.691,37.145,15.0,6.02,"24 km W of G?dol?, Ethiopia"
-546188031550,13.83,39.83,15.0,5.7,"53 km NE of Mek'ele, Ethiopia"
-583739042510,11.007,46.004,15.0,5.63,"125 km ENE of Berbera, Somalia"
-583785374160,11.66,45.545,15.0,5.75,"135 km SSE of Aden, Yemen"
-612699002370,14.471,39.792,15.0,5.83,"41 km ENE of ?d?grat, Ethiopia"
-620070567130,11.808,47.355,15.0,5.73,"116 km NW of Las Khorey, Somalia"
-623833591900,14.485,39.628,15.0,5.57,"29 km NE of ?d?grat, Ethiopia"
